subjectNo	activityName	featureLabel	count	average
23	STANDING	TimeBodyGyroJerkMagStd	68	-0.972387365294118
23	STANDING	FreqBodyAccMeanX	68	-0.983627197058824
23	STANDING	FreqBodyAccMeanY	68	-0.962831825294118
23	STANDING	FreqBodyAccMeanZ	68	-0.945170568823529
23	STANDING	FreqBodyAccStdX	68	-0.986333385588235
23	STANDING	FreqBodyAccStdY	68	-0.95804241117647
23	STANDING	FreqBodyAccStdZ	68	-0.926110099117647
23	STANDING	FreqBodyAccJerkMeanX	68	-0.983283252058824
23	STANDING	FreqBodyAccJerkMeanY	68	-0.975176561617647
23	STANDING	FreqBodyAccJerkMeanZ	68	-0.969610229705882
23	STANDING	FreqBodyAccJerkStdX	68	-0.984531642205882
23	STANDING	FreqBodyAccJerkStdY	68	-0.977157997794118
23	STANDING	FreqBodyAccJerkStdZ	68	-0.976241315882353
23	STANDING	FreqBodyGyroMeanX	68	-0.947510436323529
23	STANDING	FreqBodyGyroMeanY	68	-0.952781164558823
23	STANDING	FreqBodyGyroMeanZ	68	-0.967939565
23	STANDING	FreqBodyGyroStdX	68	-0.941698515588235
23	STANDING	FreqBodyGyroStdY	68	-0.945871186029412
23	STANDING	FreqBodyGyroStdZ	68	-0.9642499225
23	STANDING	FreqBodyAccMagMean	68	-0.957986177058823
23	STANDING	FreqBodyAccMagStd	68	-0.955291356470588
23	STANDING	FreqBodyAccJerkMagMean	68	-0.973798155735294
23	STANDING	FreqBodyAccJerkMagStd	68	-0.9750536875
23	STANDING	FreqBodyGyroMagMean	68	-0.944583829705882
23	STANDING	FreqBodyGyroMagStd	68	-0.924805421470588
23	STANDING	FreqBodyGyroJerkMagMean	68	-0.972598810882353
23	STANDING	FreqBodyGyroJerkMagStd	68	-0.973849691470588
23	WALKING	TimeBodyAccMeanX	59	0.273211884237288
23	WALKING	TimeBodyAccMeanY	59	-0.0183618711932203
23	WALKING	TimeBodyAccMeanZ	59	-0.113382994084746
23	WALKING	TimeBodyAccStdX	59	-0.313521773389831
23	WALKING	TimeBodyAccStdY	59	-0.119020586510678
23	WALKING	TimeBodyAccStdZ	59	0.164220685383051
23	WALKING	TimeGravityAccMeanX	59	0.939809688644068
23	WALKING	TimeGravityAccMeanY	59	-0.16176137
23	WALKING	TimeGravityAccMeanZ	59	-0.160763360338983
23	WALKING	TimeGravityAccStdX	59	-0.977230903898305
23	WALKING	TimeGravityAccStdY	59	-0.966550706949153
23	WALKING	TimeGravityAccStdZ	59	-0.932981341864407
23	WALKING	TimeBodyAccJerkMeanX	59	0.0987319085964407
23	WALKING	TimeBodyAccJerkMeanY	59	0.0148955926864407
23	WALKING	TimeBodyAccJerkMeanZ	59	-0.00190810641525424
23	WALKING	TimeBodyAccJerkStdX	59	-0.229328122305085
23	WALKING	TimeBodyAccJerkStdY	59	-0.0805017337711864
23	WALKING	TimeBodyAccJerkStdZ	59	-0.0293115056033898
23	WALKING	TimeBodyGyroMeanX	59	-0.0631156870355932
23	WALKING	TimeBodyGyroMeanY	59	-0.0640197920966102
23	WALKING	TimeBodyGyroMeanZ	59	0.10770045065339
23	WALKING	TimeBodyGyroStdX	59	-0.494322648644068
23	WALKING	TimeBodyGyroStdY	59	0.25945722920339
23	WALKING	TimeBodyGyroStdZ	59	-0.209634887972881
23	WALKING	TimeBodyGyroJerkMeanX	59	-0.0578128239067797
23	WALKING	TimeBodyGyroJerkMeanY	59	-0.0516704755661017
23	WALKING	TimeBodyGyroJerkMeanZ	59	-0.0903002524369491
23	WALKING	TimeBodyGyroJerkStdX	59	-0.363969434576271
23	WALKING	TimeBodyGyroJerkStdY	59	0.295945926186441
23	WALKING	TimeBodyGyroJerkStdZ	59	-0.374456768135593
23	WALKING	TimeBodyAccMagMean	59	-0.0988770198220339
23	WALKING	TimeBodyAccMagStd	59	-0.209989354570847
23	WALKING	TimeGravityAccMagMean	59	-0.0988770198220339
23	WALKING	TimeGravityAccMagStd	59	-0.209989354570847
23	WALKING	TimeBodyAccJerkMagMean	59	-0.0670819655881356
23	WALKING	TimeBodyAccJerkMagStd	59	-0.0268194363050847
23	WALKING	TimeBodyGyroMagMean	59	-0.0120968259523729
23	WALKING	TimeBodyGyroMagStd	59	0.163346451623729
23	WALKING	TimeBodyGyroJerkMagMean	59	0.0115305410508475
23	WALKING	TimeBodyGyroJerkMagStd	59	0.250173204117966
23	WALKING	FreqBodyAccMeanX	59	-0.275404187920339
23	WALKING	FreqBodyAccMeanY	59	-0.0724367317966102
23	WALKING	FreqBodyAccMeanZ	59	0.0814081078542373
23	WALKING	FreqBodyAccStdX	59	-0.329807279830509
23	WALKING	FreqBodyAccStdY	59	-0.202524061966102
23	WALKING	FreqBodyAccStdZ	59	0.1161434407
23	WALKING	FreqBodyAccJerkMeanX	59	-0.290410454881356
23	WALKING	FreqBodyAccJerkMeanY	59	-0.155488720747458
23	WALKING	FreqBodyAccJerkMeanZ	59	-0.0572021324745763
23	WALKING	FreqBodyAccJerkStdX	59	-0.235172990305085
23	WALKING	FreqBodyAccJerkStdY	59	-0.0609753095355932
23	WALKING	FreqBodyAccJerkStdZ	59	-0.00623647528983051
23	WALKING	FreqBodyGyroMeanX	59	-0.337619203050847
23	WALKING	FreqBodyGyroMeanY	59	0.195569461920339
23	WALKING	FreqBodyGyroMeanZ	59	-0.194970369294915
23	WALKING	FreqBodyGyroStdX	59	-0.545051691694915
23	WALKING	FreqBodyGyroStdY	59	0.286581518449153
23	WALKING	FreqBodyGyroStdZ	59	-0.287820868152542
23	WALKING	FreqBodyAccMagMean	59	-0.0942606311677966
23	WALKING	FreqBodyAccMagStd	59	-0.407577515762712
23	WALKING	FreqBodyAccJerkMagMean	59	-0.0180705701559322
23	WALKING	FreqBodyAccJerkMagStd	59	-0.0457372334118644
23	WALKING	FreqBodyGyroMagMean	59	0.185078207383051
23	WALKING	FreqBodyGyroMagStd	59	-0.061476584759322
23	WALKING	FreqBodyGyroJerkMagMean	59	0.146618569064407
23	WALKING	FreqBodyGyroJerkMagStd	59	0.287834616098305
23	WALKING_DOWNSTAIRS	TimeBodyAccMeanX	54	0.289897411148148
23	WALKING_DOWNSTAIRS	TimeBodyAccMeanY	54	-0.0162111457238889
23	WALKING_DOWNSTAIRS	TimeBodyAccMeanZ	54	-0.0988123712574074
23	WALKING_DOWNSTAIRS	TimeBodyAccStdX	54	0.0441392843425926
23	WALKING_DOWNSTAIRS	TimeBodyAccStdY	54	0.10825903416963
23	WALKING_DOWNSTAIRS	TimeBodyAccStdZ	54	0.229898742944444
23	WALKING_DOWNSTAIRS	TimeGravityAccMeanX	54	0.923711401296296
23	WALKING_DOWNSTAIRS	TimeGravityAccMeanY	54	-0.110028841648148
23	WALKING_DOWNSTAIRS	TimeGravityAccMeanZ	54	-0.153671532259259
23	WALKING_DOWNSTAIRS	TimeGravityAccStdX	54	-0.950790837407407
23	WALKING_DOWNSTAIRS	TimeGravityAccStdY	54	-0.93901254962963
23	WALKING_DOWNSTAIRS	TimeGravityAccStdZ	54	-0.905888257592593
23	WALKING_DOWNSTAIRS	TimeBodyAccJerkMeanX	54	0.0578010605648148
23	WALKING_DOWNSTAIRS	TimeBodyAccJerkMeanY	54	0.0375005150740741
23	WALKING_DOWNSTAIRS	TimeBodyAccJerkMeanZ	54	-0.000982717101851849
23	WALKING_DOWNSTAIRS	TimeBodyAccJerkStdX	54	0.198947061775926
23	WALKING_DOWNSTAIRS	TimeBodyAccJerkStdY	54	-0.0883301225796296
23	WALKING_DOWNSTAIRS	TimeBodyAccJerkStdZ	54	0.0310157077775926
23	WALKING_DOWNSTAIRS	TimeBodyGyroMeanX	54	-0.0578230190203704
23	WALKING_DOWNSTAIRS	TimeBodyGyroMeanY	54	-0.0853077464277778
23	WALKING_DOWNSTAIRS	TimeBodyGyroMeanZ	54	0.0953602497222222
23	WALKING_DOWNSTAIRS	TimeBodyGyroStdX	54	-0.416133032777778
23	WALKING_DOWNSTAIRS	TimeBodyGyroStdY	54	0.213825552277778
23	WALKING_DOWNSTAIRS	TimeBodyGyroStdZ	54	-0.208702488240741
23	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMeanX	54	-0.117725824412963
23	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMeanY	54	-0.0352891614740741
23	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMeanZ	54	-0.0293255016148148
23	WALKING_DOWNSTAIRS	TimeBodyGyroJerkStdX	54	-0.32301569962963
23	WALKING_DOWNSTAIRS	TimeBodyGyroJerkStdY	54	0.146650121972222
23	WALKING_DOWNSTAIRS	TimeBodyGyroJerkStdZ	54	-0.36786963962963
23	WALKING_DOWNSTAIRS	TimeBodyAccMagMean	54	0.127211137694444
23	WALKING_DOWNSTAIRS	TimeBodyAccMagStd	54	0.230363964351852
23	WALKING_DOWNSTAIRS	TimeGravityAccMagMean	54	0.127211137694444
23	WALKING_DOWNSTAIRS	TimeGravityAccMagStd	54	0.230363964351852
23	WALKING_DOWNSTAIRS	TimeBodyAccJerkMagMean	54	0.112982475627778
23	WALKING_DOWNSTAIRS	TimeBodyAccJerkMagStd	54	0.292087200087037
23	WALKING_DOWNSTAIRS	TimeBodyGyroMagMean	54	0.0390915481555556
23	WALKING_DOWNSTAIRS	TimeBodyGyroMagStd	54	0.0539972903222222
23	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMagMean	54	-0.0463117766203704
23	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMagStd	54	0.0594908483888889
23	WALKING_DOWNSTAIRS	FreqBodyAccMeanX	54	0.205428216353704
23	WALKING_DOWNSTAIRS	FreqBodyAccMeanY	54	0.0959432893981481
23	WALKING_DOWNSTAIRS	FreqBodyAccMeanZ	54	0.280518877574074
23	WALKING_DOWNSTAIRS	FreqBodyAccStdX	54	-0.0282962478037037
23	WALKING_DOWNSTAIRS	FreqBodyAccStdY	54	0.0432283686975926
23	WALKING_DOWNSTAIRS	FreqBodyAccStdZ	54	0.0947940973814815
23	WALKING_DOWNSTAIRS	FreqBodyAccJerkMeanX	54	0.201542909494444
23	WALKING_DOWNSTAIRS	FreqBodyAccJerkMeanY	54	-0.0724504562777778
23	WALKING_DOWNSTAIRS	FreqBodyAccJerkMeanZ	54	0.157775692377778
23	WALKING_DOWNSTAIRS	FreqBodyAccJerkStdX	54	0.0819587190574074
23	WALKING_DOWNSTAIRS	FreqBodyAccJerkStdY	54	-0.177697841296296
23	WALKING_DOWNSTAIRS	FreqBodyAccJerkStdZ	54	-0.09851956305
23	WALKING_DOWNSTAIRS	FreqBodyGyroMeanX	54	-0.214730713222222
23	WALKING_DOWNSTAIRS	FreqBodyGyroMeanY	54	0.328817010088889
23	WALKING_DOWNSTAIRS	FreqBodyGyroMeanZ	54	-0.141266888477778
23	WALKING_DOWNSTAIRS	FreqBodyGyroStdX	54	-0.482598325037037
23	WALKING_DOWNSTAIRS	FreqBodyGyroStdY	54	0.12605231802963
23	WALKING_DOWNSTAIRS	FreqBodyGyroStdZ	54	-0.305896699222222
23	WALKING_DOWNSTAIRS	FreqBodyAccMagMean	54	0.364829993351852
23	WALKING_DOWNSTAIRS	FreqBodyAccMagStd	54	-0.0453930349148148
23	WALKING_DOWNSTAIRS	FreqBodyAccJerkMagMean	54	0.335009724333333
23	WALKING_DOWNSTAIRS	FreqBodyAccJerkMagStd	54	0.2244805035
23	WALKING_DOWNSTAIRS	FreqBodyGyroMagMean	54	0.150825734842593
23	WALKING_DOWNSTAIRS	FreqBodyGyroMagStd	54	-0.218930425944444
23	WALKING_DOWNSTAIRS	FreqBodyGyroJerkMagMean	54	0.0746754643666667
23	WALKING_DOWNSTAIRS	FreqBodyGyroJerkMagStd	54	-0.0398573780185185
23	WALKING_UPSTAIRS	TimeBodyAccMeanX	51	0.249995171031373
23	WALKING_UPSTAIRS	TimeBodyAccMeanY	51	-0.0323844029237255
23	WALKING_UPSTAIRS	TimeBodyAccMeanZ	51	-0.126890616782353
23	WALKING_UPSTAIRS	TimeBodyAccStdX	51	-0.243887818513725
23	WALKING_UPSTAIRS	TimeBodyAccStdY	51	0.0448435785868627
23	WALKING_UPSTAIRS	TimeBodyAccStdZ	51	0.10080118935098
23	WALKING_UPSTAIRS	TimeGravityAccMeanX	51	0.843438810196078
23	WALKING_UPSTAIRS	TimeGravityAccMeanY	51	-0.214481808235294
23	WALKING_UPSTAIRS	TimeGravityAccMeanZ	51	-0.35593445
23	WALKING_UPSTAIRS	TimeGravityAccStdX	51	-0.933344481568627
23	WALKING_UPSTAIRS	TimeGravityAccStdY	51	-0.910474557058824
23	WALKING_UPSTAIRS	TimeGravityAccStdZ	51	-0.902065910392157
23	WALKING_UPSTAIRS	TimeBodyAccJerkMeanX	51	0.0723649984647059
23	WALKING_UPSTAIRS	TimeBodyAccJerkMeanY	51	0.039986286827451
23	WALKING_UPSTAIRS	TimeBodyAccJerkMeanZ	51	0.0159234167843137
23	WALKING_UPSTAIRS	TimeBodyAccJerkStdX	51	-0.365398622764706
23	WALKING_UPSTAIRS	TimeBodyAccJerkStdY	51	-0.328225031
23	WALKING_UPSTAIRS	TimeBodyAccJerkStdZ	51	-0.408094020392157
23	WALKING_UPSTAIRS	TimeBodyGyroMeanX	51	0.0957940245941176
23	WALKING_UPSTAIRS	TimeBodyGyroMeanY	51	-0.111564389137255
23	WALKING_UPSTAIRS	TimeBodyGyroMeanZ	51	-0.0325557522333333
23	WALKING_UPSTAIRS	TimeBodyGyroStdX	51	-0.550664576666667
23	WALKING_UPSTAIRS	TimeBodyGyroStdY	51	-0.293681861176471
23	WALKING_UPSTAIRS	TimeBodyGyroStdZ	51	-0.0317301153392157
23	WALKING_UPSTAIRS	TimeBodyGyroJerkMeanX	51	-0.109913094117647
23	WALKING_UPSTAIRS	TimeBodyGyroJerkMeanY	51	-0.0523943787039216
23	WALKING_UPSTAIRS	TimeBodyGyroJerkMeanZ	51	-0.0924998531372549
23	WALKING_UPSTAIRS	TimeBodyGyroJerkStdX	51	-0.548318881568627
23	WALKING_UPSTAIRS	TimeBodyGyroJerkStdY	51	-0.493514122352941
23	WALKING_UPSTAIRS	TimeBodyGyroJerkStdZ	51	-0.543765425882353
23	WALKING_UPSTAIRS	TimeBodyAccMagMean	51	-0.0117536873784314
23	WALKING_UPSTAIRS	TimeBodyAccMagStd	51	-0.271893714117647
23	WALKING_UPSTAIRS	TimeGravityAccMagMean	51	-0.0117536873784314
23	WALKING_UPSTAIRS	TimeGravityAccMagStd	51	-0.271893714117647
23	WALKING_UPSTAIRS	TimeBodyAccJerkMagMean	51	-0.311143885098039
23	WALKING_UPSTAIRS	TimeBodyAccJerkMagStd	51	-0.362708849411765
23	WALKING_UPSTAIRS	TimeBodyGyroMagMean	51	-0.156527148792745
23	WALKING_UPSTAIRS	TimeBodyGyroMagStd	51	-0.366732989313725
23	WALKING_UPSTAIRS	TimeBodyGyroJerkMagMean	51	-0.504367150588235
23	WALKING_UPSTAIRS	TimeBodyGyroJerkMagStd	51	-0.551275188627451
23	WALKING_UPSTAIRS	FreqBodyAccMeanX	51	-0.272605689568627
23	WALKING_UPSTAIRS	FreqBodyAccMeanY	51	-0.0769773944803922
23	WALKING_UPSTAIRS	FreqBodyAccMeanZ	51	-0.070577489272549
23	WALKING_UPSTAIRS	FreqBodyAccStdX	51	-0.234309548019608
23	WALKING_UPSTAIRS	FreqBodyAccStdY	51	0.0380597405498039
23	WALKING_UPSTAIRS	FreqBodyAccStdZ	51	0.104508755759412
23	WALKING_UPSTAIRS	FreqBodyAccJerkMeanX	51	-0.365642513176471
23	WALKING_UPSTAIRS	FreqBodyAccJerkMeanY	51	-0.326236287627451
23	WALKING_UPSTAIRS	FreqBodyAccJerkMeanZ	51	-0.346605238039216
23	WALKING_UPSTAIRS	FreqBodyAccJerkStdX	51	-0.424877553333333
23	WALKING_UPSTAIRS	FreqBodyAccJerkStdY	51	-0.380894442941176
23	WALKING_UPSTAIRS	FreqBodyAccJerkStdZ	51	-0.46895638372549
23	WALKING_UPSTAIRS	FreqBodyGyroMeanX	51	-0.430239229235294
23	WALKING_UPSTAIRS	FreqBodyGyroMeanY	51	-0.290447408901961
23	WALKING_UPSTAIRS	FreqBodyGyroMeanZ	51	-0.163001294113725
23	WALKING_UPSTAIRS	FreqBodyGyroStdX	51	-0.590430783921569
23	WALKING_UPSTAIRS	FreqBodyGyroStdY	51	-0.301619977058824
23	WALKING_UPSTAIRS	FreqBodyGyroStdZ	51	-0.0822521122215686
23	WALKING_UPSTAIRS	FreqBodyAccMagMean	51	-0.231382662235294
23	WALKING_UPSTAIRS	FreqBodyAccMagStd	51	-0.410047643333333
23	WALKING_UPSTAIRS	FreqBodyAccJerkMagMean	51	-0.302968064764706
23	WALKING_UPSTAIRS	FreqBodyAccJerkMagStd	51	-0.454324844901961
23	WALKING_UPSTAIRS	FreqBodyGyroMagMean	51	-0.380388292223529
23	WALKING_UPSTAIRS	FreqBodyGyroMagStd	51	-0.470491576431373
23	WALKING_UPSTAIRS	FreqBodyGyroJerkMagMean	51	-0.51871565
23	WALKING_UPSTAIRS	FreqBodyGyroJerkMagStd	51	-0.632659461568627
24	LAYING	TimeBodyAccMeanX	72	0.272850494930556
24	LAYING	TimeBodyAccMeanY	72	-0.0173555210111111
24	LAYING	TimeBodyAccMeanZ	72	-0.107236237236111
24	LAYING	TimeBodyAccStdX	72	-0.967984021111111
24	LAYING	TimeBodyAccStdY	72	-0.983126461944444
24	LAYING	TimeBodyAccStdZ	72	-0.973566958888889
24	LAYING	TimeGravityAccMeanX	72	-0.359292534027778
24	LAYING	TimeGravityAccMeanY	72	0.738430699305555
24	LAYING	TimeGravityAccMeanZ	72	0.683839909722222
24	LAYING	TimeGravityAccStdX	72	-0.960412164305556
24	LAYING	TimeGravityAccStdY	72	-0.993454358055556
24	LAYING	TimeGravityAccStdZ	72	-0.979239668194445
24	LAYING	TimeBodyAccJerkMeanX	72	0.08072123275
24	LAYING	TimeBodyAccJerkMeanY	72	0.0119819524179167
24	LAYING	TimeBodyAccJerkMeanZ	72	-0.00589225849902778
24	LAYING	TimeBodyAccJerkStdX	72	-0.98636543375
24	LAYING	TimeBodyAccJerkStdY	72	-0.982430495
24	LAYING	TimeBodyAccJerkStdZ	72	-0.983087366805556
24	LAYING	TimeBodyGyroMeanX	72	-0.0143679929444444
24	LAYING	TimeBodyGyroMeanY	72	-0.0955538053611111
24	LAYING	TimeBodyGyroMeanZ	72	0.111730746333333
24	LAYING	TimeBodyGyroStdX	72	-0.982651720138889
24	LAYING	TimeBodyGyroStdY	72	-0.960299550972222
24	LAYING	TimeBodyGyroStdZ	72	-0.98170136125
24	LAYING	TimeBodyGyroJerkMeanX	72	-0.102813809652778
24	LAYING	TimeBodyGyroJerkMeanY	72	-0.0382323710416667
24	LAYING	TimeBodyGyroJerkMeanZ	72	-0.0624116966805556
24	LAYING	TimeBodyGyroJerkStdX	72	-0.979865720555556
24	LAYING	TimeBodyGyroJerkStdY	72	-0.978091312777778
24	LAYING	TimeBodyGyroJerkStdZ	72	-0.992381595972222
24	LAYING	TimeBodyAccMagMean	72	-0.9718540425
24	LAYING	TimeBodyAccMagStd	72	-0.969354834166667
24	LAYING	TimeGravityAccMagMean	72	-0.9718540425
24	LAYING	TimeGravityAccMagStd	72	-0.969354834166667
24	LAYING	TimeBodyAccJerkMagMean	72	-0.985529270555556
24	LAYING	TimeBodyAccJerkMagStd	72	-0.983605927361111
24	LAYING	TimeBodyGyroMagMean	72	-0.953791512638889
24	LAYING	TimeBodyGyroMagStd	72	-0.957829934722222
24	LAYING	TimeBodyGyroJerkMagMean	72	-0.982780873888889
24	LAYING	TimeBodyGyroJerkMagStd	72	-0.978659102222222
24	LAYING	FreqBodyAccMeanX	72	-0.975893687083333
24	LAYING	FreqBodyAccMeanY	72	-0.980830362083333
24	LAYING	FreqBodyAccMeanZ	72	-0.976634815694444
24	LAYING	FreqBodyAccStdX	72	-0.965167081805556
24	LAYING	FreqBodyAccStdY	72	-0.984571808472222
24	LAYING	FreqBodyAccStdZ	72	-0.973057781805556
24	LAYING	FreqBodyAccJerkMeanX	72	-0.985998546805555
24	LAYING	FreqBodyAccJerkMeanY	72	-0.982140613888889
24	LAYING	FreqBodyAccJerkMeanZ	72	-0.981549689583333
24	LAYING	FreqBodyAccJerkStdX	72	-0.988140517777778
24	LAYING	FreqBodyAccJerkStdY	72	-0.984124532361111
24	LAYING	FreqBodyAccJerkStdZ	72	-0.983185637916667
24	LAYING	FreqBodyGyroMeanX	72	-0.976570564027778
24	LAYING	FreqBodyGyroMeanY	72	-0.966111980277778
24	LAYING	FreqBodyGyroMeanZ	72	-0.981093036111111
24	LAYING	FreqBodyGyroStdX	72	-0.984713284166667
24	LAYING	FreqBodyGyroStdY	72	-0.95779294875
24	LAYING	FreqBodyGyroStdZ	72	-0.983602745694445
24	LAYING	FreqBodyAccMagMean	72	-0.973171068055556
24	LAYING	FreqBodyAccMagStd	72	-0.971063024027778
24	LAYING	FreqBodyAccJerkMagMean	72	-0.983108084305556
24	LAYING	FreqBodyAccJerkMagStd	72	-0.98328511625
24	LAYING	FreqBodyGyroMagMean	72	-0.964001383472222
24	LAYING	FreqBodyGyroMagStd	72	-0.961369084583333
24	LAYING	FreqBodyGyroJerkMagMean	72	-0.978596740694444
24	LAYING	FreqBodyGyroJerkMagStd	72	-0.980096981111111
24	SITTING	TimeBodyAccMeanX	68	0.273475690147059
24	SITTING	TimeBodyAccMeanY	68	-0.0131255097938235
24	SITTING	TimeBodyAccMeanZ	68	-0.103041061426471
24	SITTING	TimeBodyAccStdX	68	-0.990593766617647
24	SITTING	TimeBodyAccStdY	68	-0.956255962058823
24	SITTING	TimeBodyAccStdZ	68	-0.957056111470588
24	SITTING	TimeGravityAccMeanX	68	0.919637604411765
24	SITTING	TimeGravityAccMeanY	68	0.182254651955882
24	SITTING	TimeGravityAccMeanZ	68	0.109559621020588
24	SITTING	TimeGravityAccStdX	68	-0.989660149852941
24	SITTING	TimeGravityAccStdY	68	-0.971692544705882
24	SITTING	TimeGravityAccStdZ	68	-0.963406795735294
24	SITTING	TimeBodyAccJerkMeanX	68	0.0763318528529412
24	SITTING	TimeBodyAccJerkMeanY	68	0.00476702575745588
24	SITTING	TimeBodyAccJerkMeanZ	68	-0.00113300171426471
24	SITTING	TimeBodyAccJerkStdX	68	-0.988564382205882
24	SITTING	TimeBodyAccJerkStdY	68	-0.979573678088235
24	SITTING	TimeBodyAccJerkStdZ	68	-0.984662946764706
24	SITTING	TimeBodyGyroMeanX	68	-0.0356229619955882
24	SITTING	TimeBodyGyroMeanY	68	-0.0750132697044118
24	SITTING	TimeBodyGyroMeanZ	68	0.0800440230882353
24	SITTING	TimeBodyGyroStdX	68	-0.988111648676471
24	SITTING	TimeBodyGyroStdY	68	-0.977954005147059
24	SITTING	TimeBodyGyroStdZ	68	-0.971277654117647
24	SITTING	TimeBodyGyroJerkMeanX	68	-0.0951782658382353
24	SITTING	TimeBodyGyroJerkMeanY	68	-0.040616936
24	SITTING	TimeBodyGyroJerkMeanZ	68	-0.051596655125
24	SITTING	TimeBodyGyroJerkStdX	68	-0.991442007794118
24	SITTING	TimeBodyGyroJerkStdY	68	-0.989780810588235
24	SITTING	TimeBodyGyroJerkStdZ	68	-0.989850160294118
24	SITTING	TimeBodyAccMagMean	68	-0.968979156470588
24	SITTING	TimeBodyAccMagStd	68	-0.963779683235294
24	SITTING	TimeGravityAccMagMean	68	-0.968979156470588
24	SITTING	TimeGravityAccMagStd	68	-0.963779683235294
24	SITTING	TimeBodyAccJerkMagMean	68	-0.985555822352941
24	SITTING	TimeBodyAccJerkMagStd	68	-0.985418456176471
24	SITTING	TimeBodyGyroMagMean	68	-0.964633252352941
24	SITTING	TimeBodyGyroMagStd	68	-0.969257162647059
24	SITTING	TimeBodyGyroJerkMagMean	68	-0.991306424705882
24	SITTING	TimeBodyGyroJerkMagStd	68	-0.990724530735294
24	SITTING	FreqBodyAccMeanX	68	-0.989529506764706
24	SITTING	FreqBodyAccMeanY	68	-0.962773200147059
24	SITTING	FreqBodyAccMeanZ	68	-0.966991781176471
24	SITTING	FreqBodyAccStdX	68	-0.991100005441176
24	SITTING	FreqBodyAccStdY	68	-0.954998005147059
24	SITTING	FreqBodyAccStdZ	68	-0.954402697794118
24	SITTING	FreqBodyAccJerkMeanX	68	-0.988857403235294
24	SITTING	FreqBodyAccJerkMeanY	68	-0.979228238382353
24	SITTING	FreqBodyAccJerkMeanZ	68	-0.981971300147059
24	SITTING	FreqBodyAccJerkStdX	68	-0.9892888075
24	SITTING	FreqBodyAccJerkStdY	68	-0.981550132794118
24	SITTING	FreqBodyAccJerkStdZ	68	-0.986008449264706
24	SITTING	FreqBodyGyroMeanX	68	-0.985676523823529
24	SITTING	FreqBodyGyroMeanY	68	-0.981200181176471
24	SITTING	FreqBodyGyroMeanZ	68	-0.974686891029412
24	SITTING	FreqBodyGyroStdX	68	-0.988891551764706
24	SITTING	FreqBodyGyroStdY	68	-0.976252427794118
24	SITTING	FreqBodyGyroStdZ	68	-0.972851787647059
24	SITTING	FreqBodyAccMagMean	68	-0.968905031470588
24	SITTING	FreqBodyAccMagStd	68	-0.965852262058823
24	SITTING	FreqBodyAccJerkMagMean	68	-0.984469962941176
24	SITTING	FreqBodyAccJerkMagStd	68	-0.98561372
24	SITTING	FreqBodyGyroMagMean	68	-0.977973720735294
24	SITTING	FreqBodyGyroMagStd	68	-0.969105899117647
24	SITTING	FreqBodyGyroJerkMagMean	68	-0.99085475117647
24	SITTING	FreqBodyGyroJerkMagStd	68	-0.990933058235294
24	STANDING	TimeBodyAccMeanX	69	0.280348883913043
24	STANDING	TimeBodyAccMeanY	69	-0.0144785340348986
24	STANDING	TimeBodyAccMeanZ	69	-0.108222553855072
24	STANDING	TimeBodyAccStdX	69	-0.98725587115942
24	STANDING	TimeBodyAccStdY	69	-0.936871974347826
24	STANDING	TimeBodyAccStdZ	69	-0.930283530144927
24	STANDING	TimeGravityAccMeanX	69	0.96644228
24	STANDING	TimeGravityAccMeanY	69	-0.145201300942029
24	STANDING	TimeGravityAccMeanZ	69	-0.0530585403536232
24	STANDING	TimeGravityAccStdX	69	-0.992197591884058
24	STANDING	TimeGravityAccStdY	69	-0.968155388695652
24	STANDING	TimeGravityAccStdZ	69	-0.94618494942029
24	STANDING	TimeBodyAccJerkMeanX	69	0.0746177416521739
24	STANDING	TimeBodyAccJerkMeanY	69	0.0109839689101449
24	STANDING	TimeBodyAccJerkMeanZ	69	-0.00358774904913043
24	STANDING	TimeBodyAccJerkStdX	69	-0.980573836811594
24	STANDING	TimeBodyAccJerkStdY	69	-0.967745638695652
24	STANDING	TimeBodyAccJerkStdZ	69	-0.977716354927536
24	STANDING	TimeBodyGyroMeanX	69	-0.0278611511434783
24	STANDING	TimeBodyGyroMeanY	69	-0.0692546674492754
24	STANDING	TimeBodyGyroMeanZ	69	0.077124614942029
24	STANDING	TimeBodyGyroStdX	69	-0.960738660289855
24	STANDING	TimeBodyGyroStdY	69	-0.967298518695652
24	STANDING	TimeBodyGyroStdZ	69	-0.969958678115942
24	STANDING	TimeBodyGyroJerkMeanX	69	-0.0991947719855072
24	STANDING	TimeBodyGyroJerkMeanY	69	-0.0431738608
24	STANDING	TimeBodyGyroJerkMeanZ	69	-0.0517180379565217
24	STANDING	TimeBodyGyroJerkStdX	69	-0.975856809130435
24	STANDING	TimeBodyGyroJerkStdY	69	-0.981983572028986
24	STANDING	TimeBodyGyroJerkStdZ	69	-0.983276883478261
24	STANDING	TimeBodyAccMagMean	69	-0.950061017681159
24	STANDING	TimeBodyAccMagStd	69	-0.94790101173913
24	STANDING	TimeGravityAccMagMean	69	-0.950061017681159
24	STANDING	TimeGravityAccMagStd	69	-0.94790101173913
